x,y,z
160.105,16.9471,0.147896
1447.17,160.061,1.39683
160.005,17.8678,0.15593
1448.23,168.475,1.47026
1447.24,176.803,1.54294
1446.2,185.125,1.61556
1445.11,193.441,1.68813
160.564,21.5242,0.187839
162.461,22.4131,0.195596
1447.95,202.165,1.76426
162.329,23.3472,0.203748
1442.81,209.914,1.83189
1431.69,216.714,1.89123
1411.73,240.072,2.09508
1493.13,385.12,3.36089
1471.1,390.289,3.406
1455.36,394.937,3.44656
1449.21,402.232,3.51023
1448.8,411.108,3.58768
1448.33,419.992,3.66521
1445.93,428.177,3.73665
1445.36,437.066,3.81422
1442.82,445.373,3.88671
1446,455.329,3.9736
1447.17,464.862,4.05679
1446.37,473.802,4.1348
1445.52,482.747,4.21287
1442.76,490.916,4.28416
1441.8,499.862,4.36223
1442.68,509.479,4.44616
1443.48,519.123,4.53031
1440.52,527.279,4.6015
1441.63,535.848,4.67627
1442.31,545.408,4.7597
1441.02,554.414,4.83829
1443.39,564.88,4.92963
1443.89,574.514,5.01371
1440.56,582.81,5.08611
1439.04,591.848,5.16498
1439.3,601.658,5.25059
1439.55,611.353,5.3352
1439.69,621.208,5.4212
1439.75,631.085,5.5074
1437.92,640.17,5.58668
1439.75,650.764,5.67913
1439.62,660.704,5.76587
1439.42,670.663,5.85279
1439.15,680.642,5.93987
1440.69,691.367,6.03347
1440.28,701.394,6.12097
1439.81,711.439,6.20863
1437.55,720.468,6.28743
1436.74,730.951,6.37891
1436.06,741.037,6.46694
1438.94,752.857,6.57008
1439.88,763.934,6.66675
1435.46,772.203,6.73892
1436.27,783.321,6.83594
1437.9,792.819,6.91882
1436.81,803.028,7.00792
1435.64,813.251,7.09713
1436.22,824.345,7.19395
1434.92,834.604,7.28348
1433.54,844.875,7.37311
1433.89,856.046,7.4706
1434.07,867.385,7.56955
1435.63,880.212,7.68149
1435.72,891.483,7.77986
1435.65,902.921,7.87967
1433.8,913.313,7.97037
1433.57,924.798,8.07059
1433.34,936.173,8.16986
1432.93,947.712,8.27056
1432.44,959.278,8.37149
1430.21,969.746,8.46285
1428,980.084,8.55306
1430.55,993.988,8.6744
1431.35,1006.8,8.78623
1430.42,1018.5,8.88831
1431.92,1030.15,8.99001
1429.31,1040.59,9.08109
1426.52,1051.17,9.1734
1425.25,1062.94,9.27616
1427.1,1077.15,9.40013
1427.34,1090.06,9.51279
1428.96,1104.37,9.63765
1428.88,1117.5,9.75223
1427.14,1129.42,9.85629
1423.85,1139.97,9.9484
1425.03,1154.44,10.0746
1426.1,1168.96,10.2013
1425.51,1182.25,10.3173
1428,1198,10.4548
1425.66,1210.08,10.5602
1423.22,1222.17,10.6657
1425.35,1238.07,10.8045
1425.17,1250.44,10.9124
1424.06,1263.79,11.0289
1427.18,1281.31,11.1818
1427.19,1296.22,11.312
1428.54,1312.53,11.4543
1425.49,1324.67,11.5602
1422.22,1336.96,11.6675
1420.3,1350.63,11.7868
1418.27,1364.32,11.9063
1420.57,1382.09,12.0613
1422.57,1400.06,12.2181
1421.17,1415.68,12.3545
1418.78,1429.37,12.474
1417.54,1444.65,12.6073
1418.95,1462.83,12.7659
1420.52,1477.99,12.8983
1421.63,1496.29,13.0579
1421.22,1513.19,13.2054
1415.36,1524.13,13.3009
1414.68,1541.09,13.4489
1416.54,1561.05,13.6231
1418.22,1581.08,13.7979
1414.11,1595.47,13.9235
1412.81,1612.61,14.073
1411.37,1629.78,14.2228
